0.984	1.509	1
1.811	6.693	1
6.954	9.558	1
9.858	12.439	1
13.12	13.718	1
14.045	14.789	1
15.544	20.863	1
21.1	24.683	1
25.083	26.462999999999997	1
27.707	27.884	4
28.5	29.666	1
30.596	31.622	1
33.148	35.513000000000005	4
36.011	36.234	4
38.203	43.721000000000004	6
44.165	47.547	6
47.736	49.056	4
49.056	50.541	1
51.032	52.629999999999995	6
52.868	55.824000000000005	6
57.053	57.477999999999994	6
58.036	59.493	1
64.778	67.06500000000001	1
69.026	70.404	1
71.304	72.92	1
75.718	75.836	4
80.217	82.227	1
83.273	83.58	1
90.182	90.327	4
90.68	92.308	1
95.165	97.10400000000001	9
97.7	99.753	9
100.543	107.54400000000001	9
107.927	110.563	9
110.945	111.51199999999999	9
111.893	115.07900000000001	9
115.72	116.149	4
116.392	118.579	1
119.213	119.991	1
120.298	123.19800000000001	1
123.739	125.992	9
126.336	127.562	9
127.806	130.869	9
131.095	134.661	9
135.221	136.40200000000002	1
136.655	137.693	1
137.995	140.304	1
140.557	141.65599999999998	1
143.918	144.582	6
145.176	150.35	6
151.062	151.946	6
152.658	157.231	6
158.029	158.478	6
158.903	161.379	6
161.907	162.99200000000002	6
163.728	164.138	1
164.336	169.89800000000002	1
170.932	173.058	6
173.819	174.349	6
175.79	180.439	6
181.02	185.69400000000002	6
186.319	187.31099999999998	1
187.787	188.99200000000002	1
190.667	191.40800000000002	1
192.108	193.102	4
195.193	200.01600000000002	1
201.779	203.236	1
203.555	205.235	1
205.497	207.70100000000002	1
207.919	211.88600000000002	1
212.797	215.133	1
215.529	221.302	4
221.662	223.955	4
224.164	225.119	4
225.296	226.194	4
226.549	227.67100000000002	4
227.9	229.95600000000002	4
230.327	233.143	4
233.785	235.504	4
235.742	238.47799999999998	4
238.776	239.60600000000002	4
239.893	240.788	4
241.005	246.817	4
247.205	249.239	4
249.63	253.189	4
253.496	254.991	4
256.011	256.20000000000005	4
256.549	257.95599999999996	4
258.301	259.721	4
260.034	261.46299999999997	4
261.841	263.265	4
263.535	264.17600000000004	4
264.441	265.90799999999996	4
266.49	267.599	4
267.793	269.273	4
269.536	271.342	4
271.64	274.897	4
275.297	276.733	4
277.052	279.158	4
279.669	282.15	4
282.643	283.72299999999996	4
283.723	286.20300000000003	1
289.116	289.99199999999996	4
290.203	290.491	4
290.623	291.408	4
293.5	294.54	4
295.388	295.70399999999995	4
296.511	296.63000000000005	4
297.268	297.457	4
298.213	298.492	4
298.679	302.46799999999996	3
302.692	304.736	3
305.588	308.713	3
309.034	309.621	3
309.815	309.916	3
310.193	313.608	3
314.238	315.341	3
315.628	316.411	3
317.397	318.07	3
318.43	320.642	1
321.386	322.363	3
323.841	324.96000000000004	3
326.408	327.594	3
328.34	329.88399999999996	1
330.092	333.349	1
334.348	334.814	1
335.244	336.398	1
336.817	340.045	3
340.661	341.012	3
341.758	344.09299999999996	3
345.482	345.87800000000004	3
346.478	349.426	1
349.581	350.86	1
351.089	353.911	1
354.91	356.41	3
356.78	357.84799999999996	3
358.552	360.074	1
360.224	363.704	1
365.033	366.127	3
366.4	370.875	1
371.992	373.074	1
376.739	383.356	6
383.665	384.55100000000004	6
385.29	392.47900000000004	6
393.096	394.094	6
394.322	394.824	1
395.488	399.21	1
400.876	403.77	1
404.052	405.26300000000003	1
405.528	407.47700000000003	1
407.801	408.12	4
408.23	409.492	4
410.182	412.125	1
